traccia,y_Mano,y_predict5,y_predict6,y_predict1,y_predict0,y_predict2,y_predict3,y_predict4
2780301.IV.FNVD..HH,1,0.9889325,0.98461425,0.9912856,0.98617506,0.9780448,0.98544544,0.98668355
2780301.GU.MAIM..HH,1,0.99826294,0.9971777,0.99896777,0.99784756,0.9969928,0.99585885,0.9984848
2780301.IV.MTCR..EH,1,0.99941397,0.99861884,0.9993144,0.998502,0.9984067,0.99809057,0.99832195
2780301.IV.PII..HH,1,0.99892056,0.998599,0.9989697,0.99832994,0.9983991,0.99762124,0.99838436
2780301.MN.VLC..HH,0,0.014880674,0.012542033,0.0077802967,0.01681669,0.013880046,0.012303585,0.011964891
2780711.IV.BDI..HH,0,0.015288563,0.009039947,0.050502967,0.017935695,0.012070218,0.019905705,0.010133995
2780711.GU.MAIM..HH,0,0.012753825,0.01180146,0.01586895,0.015546281,0.0069870614,0.009115777,0.0054330905
2780711.IV.MTCR..EH,0,0.0046076993,0.0036487402,0.005007221,0.004172362,0.0045003896,0.005777118,0.0036206911
2784411.GU.EQUI..HH,1,0.99623835,0.9958781,0.995572,0.996635,0.99494296,0.99421316,0.99683505
2784491.IV.FROS..HH,1,0.99805534,0.99850345,0.99916744,0.9980021,0.99746287,0.9979449,0.9986676
2789301.GU.CARD..HH,1,0.99775535,0.9983158,0.9949109,0.9981198,0.99715936,0.9947818,0.998314
2789301.GU.MAIM..HH,1,0.99832743,0.9976422,0.99865,0.9972867,0.99649745,0.9941267,0.9987135
2789301.IV.MTCR..EH,1,0.9990546,0.99911326,0.9991242,0.9983032,0.9974819,0.99762493,0.9993025
2789301.IV.PII..HH,1,0.9966884,0.99699783,0.99834454,0.9961201,0.9959571,0.99280703,0.99590236
2797251.IV.RAVA..EH,0,0.006547932,0.003310306,0.0017981438,0.004928304,0.004630687,0.0033764439,0.0018248952
2797281.IV.CSNT..HH,1,0.9972344,0.9969591,0.99726486,0.996485,0.9955264,0.99661994,0.9983456
2797281.IV.RAVA..EH,0,0.001521126,0.0018908782,0.0008128405,0.0026875443,0.0015322325,0.0012885132,0.0020540622
2802051.GU.CARD..HH,0,0.004737246,0.00512405,0.004635017,0.005281148,0.002184785,0.0031445723,0.0028037694
2802051.IV.CRMI..HH,1,0.99928266,0.99903643,0.99940884,0.99904305,0.99877435,0.9977412,0.9990073
2802051.IV.CSNT..HH,0,0.002411784,0.0030283933,0.005193306,0.004374284,0.0027145066,0.00261226,0.0019363379
2802051.IV.FROS..HH,0,0.001695758,0.0020797676,0.0022170192,0.0024363108,0.0015334317,0.0023204188,0.001252261
2802051.GU.MAIM..HH,0,0.001751702,0.0019371896,0.0008298525,0.0017825585,0.000670439,0.0014833291,0.0015158096
2802051.IV.OSSC..HH,0,0.0010323378,0.0015623205,0.0013581914,0.0013683555,0.0012228895,0.0014288212,0.0012218911
2806991.GU.GRAM..HH,1,0.99208635,0.99426574,0.9848391,0.99362916,0.9904084,0.9882544,0.9957611
2807841.IV.CRMI..HH,0,0.006803387,0.009571099,0.013353288,0.013455805,0.008400468,0.009686011,0.00687452
2807841.GU.EQUI..HH,1,0.9888265,0.99160004,0.9869135,0.9886735,0.98485583,0.97510207,0.9862455
2807841.IV.ERBM..EH,0,0.007225296,0.009100736,0.011008549,0.007474894,0.0061051557,0.004233722,0.0047862823
2807841.IV.FNVD..HH,1,0.9903272,0.9910802,0.9920542,0.9920568,0.98633564,0.9870063,0.99278694
2807841.IV.MTCR..EH,1,0.9988808,0.99835485,0.99894935,0.9983423,0.99718887,0.9971558,0.99890256
2807841.IV.SEI..HH,1,0.9981254,0.9977367,0.9978612,0.9976695,0.9973035,0.9962644,0.99787426
2807841.MN.VLC..HH,1,0.986991,0.9849989,0.98972005,0.9824148,0.98766285,0.9847874,0.99050564
2808991.NI.CGRP..HH,1,0.9961015,0.99690706,0.99499905,0.99697816,0.9921556,0.99454993,0.9976672
2808991.SI.MOSI..HH,0,0.043455172,0.027788537,0.028907321,0.042884715,0.030311279,0.016511878,0.051946227
2820821.IV.BDI..HH,1,0.9986179,0.99815744,0.9991985,0.99832934,0.9978877,0.9969568,0.9987758
2820821.IV.ERBM..EH,0,0.0046390314,0.005666449,0.009466387,0.008052693,0.0052927164,0.0059892116,0.005277923
2820821.IV.FNVD..HH,1,0.9978275,0.99775594,0.998111,0.99631304,0.99550784,0.9961928,0.99828964
2820821.GU.MAIM..HH,1,0.9984085,0.9983919,0.9986029,0.999003,0.99745506,0.9980444,0.9982925
2820821.GU.POPM..HH,1,0.99719065,0.99550253,0.9977969,0.99340606,0.9932366,0.9944988,0.9969221
2820821.MN.VLC..HH,0,0.0036556933,0.006024692,0.0028516948,0.004406953,0.003973868,0.0037812823,0.0042124884
2820821.IV.ZCCA..HH,1,0.9987048,0.99875045,0.9992229,0.9987239,0.9987907,0.998095,0.9986474
2822221.IV.ERBM..EH,1,0.9989641,0.99873084,0.99905616,0.9990208,0.9986771,0.99827874,0.99857545
2822221.GU.GRAM..HH,1,0.996375,0.9970874,0.99713326,0.9962929,0.9954957,0.9935773,0.9973731
2892421.IV.CRMI..HH,1,0.9990839,0.99932575,0.99839646,0.9989913,0.99921966,0.99865377,0.9992061
2892421.GU.MAIM..HH,0,0.0061217835,0.006033219,0.009061998,0.0074196337,0.0063029607,0.012494282,0.0037525892
2892421.IV.RUFI..EH,1,0.9979158,0.9980281,0.9976978,0.9982529,0.9949325,0.99593085,0.9988141
2903191.IV.BDI..HH,1,0.9940844,0.99530053,0.99731064,0.99617624,0.9946672,0.9937589,0.9958033
2903191.IV.FNVD..HH,1,0.9988249,0.99882597,0.9987245,0.9986532,0.99802953,0.9980259,0.9993212
2903191.IV.MTCR..EH,0,0.010057761,0.002704859,0.002651034,0.0064794263,0.0023985226,0.0024047913,0.0034085272
2903191.GU.POPM..HH,0,0.0023066623,0.0021137402,0.00197733,0.0027968478,0.0016071522,0.0015872001,0.0017912289
2903191.IV.SEI..HH,1,0.99933016,0.99915326,0.99927837,0.9992155,0.99883014,0.9986242,0.99936134
2933171.IV.CAVE..HH,1,0.99695456,0.99776363,0.99577206,0.9975279,0.99685776,0.99591273,0.9969862
2933171.IV.RAVA..EH,1,0.4689668,0.75176346,0.20610142,0.51244885,0.52506346,0.2745809,0.519281
2954381.IV.MTRZ..HH,1,0.9565498,0.95729417,0.86435014,0.92679745,0.94009566,0.9583551,0.95680696
2954381.IV.RAVA..EH,0,0.0067424183,0.0053783404,0.0063282563,0.0072294576,0.004587675,0.005065222,0.0046385047
2954381.IV.ROVR..HH,0,0.0024824245,0.002589144,0.0050996076,0.003732112,0.0036840339,0.0043690726,0.003657988
2962861.GU.CARD..HH,1,0.994735,0.99354607,0.99705815,0.99384016,0.99515057,0.98700446,0.9960433
2962861.GU.MAIM..HH,1,0.99844164,0.9987319,0.99798584,0.9986487,0.9985678,0.99720615,0.99908495
2962861.IV.RUFI..EH,0,0.0022736478,0.002314059,0.0012967841,0.0042399624,0.0011004526,0.0017488719,0.001721187
2975081.IV.BDI..HH,1,0.9829699,0.98198044,0.987966,0.98739177,0.9870151,0.98982203,0.99148023
2975081.MN.VLC..HH,0,0.01028833,0.016365195,0.019156886,0.015632903,0.017733175,0.01182184,0.011851149
2980941.IV.BDI..HH,1,0.99262506,0.9883034,0.9961188,0.9806702,0.9915418,0.981615,0.99297345
2980941.IV.ERBM..EH,1,0.86783487,0.8875658,0.61858994,0.8213545,0.78375465,0.7399757,0.9275909
2980941.GU.GRAM..HH,1,0.85968363,0.902431,0.82782114,0.8523704,0.84098625,0.75755453,0.9450576
2980941.IV.NOVE..EH,1,0.39900297,0.48362517,0.21586649,0.52355635,0.52258605,0.24273604,0.4847403
2980941.IV.PRMA..HH,0,0.19692071,0.16486514,0.19407874,0.17218389,0.29062352,0.3083983,0.120224364
2981351.GU.CARD..HH,0,0.04161618,0.033134125,0.04727175,0.029494358,0.028248757,0.024688847,0.040314894
2981351.IV.MTCR..EH,1,0.89779454,0.9123756,0.9536207,0.9443736,0.9360991,0.94656783,0.9679881
2983641.GU.CARD..HH,1,0.9986852,0.9988776,0.99905235,0.9987556,0.99873084,0.9984798,0.9989774
2983641.MN.VLC..HH,1,0.9980235,0.9982559,0.9991353,0.99766576,0.9965912,0.9957957,0.9984646
2988261.GU.MAIM..HH,1,0.99898356,0.9985701,0.99858,0.99831235,0.99705744,0.99798715,0.998367
2996881.IV.BOB..HH,1,0.99769825,0.99826354,0.9936406,0.9971512,0.9975842,0.99577904,0.99807227
2996881.GU.EQUI..HH,1,0.992761,0.99139047,0.9915902,0.98540974,0.97756857,0.9774344,0.991039
2996881.GU.GRAM..HH,1,0.9986399,0.9985876,0.9972554,0.998516,0.9980621,0.99761164,0.9991097
3066721.GU.EQUI..HH,1,0.9971419,0.99672323,0.99730045,0.9962204,0.99666095,0.9952643,0.9965252
3066721.GU.GRAM..HH,1,0.9983181,0.9971125,0.9933891,0.9966049,0.9968418,0.9957075,0.99776626
3073641.GU.GRAM..HH,1,0.998447,0.99891996,0.9989837,0.9989422,0.9974987,0.997308,0.99912184
3074971.GU.GRAM..HH,1,0.9990491,0.9992261,0.9985661,0.9988105,0.99787176,0.99705493,0.9994722
3075931.IV.TRIF..HH,1,0.9990582,0.9990865,0.99896145,0.99898595,0.9985145,0.99762875,0.9991233
3076701.IV.ROVR..HH,0,0.0014528759,0.0030271213,0.0037181918,0.004369714,0.0036436925,0.004403124,0.002271199
3079581.IV.ERBM..EH,1,0.7190894,0.8122641,0.7689868,0.89379483,0.8937545,0.7763898,0.83755386
3079581.GU.GRAM..HH,1,0.93219984,0.9433489,0.9500489,0.9281501,0.9109053,0.9073882,0.9290152
3079581.MN.VLC..HH,1,0.92462605,0.94554704,0.9033174,0.9025582,0.9314165,0.8998593,0.9554748
3085881.MN.VLC..HH,1,0.99937564,0.9992526,0.9987503,0.9992409,0.9986129,0.998566,0.9995073
3099481.IV.BRIS..HH,0,0.004860161,0.0074379314,0.0047743544,0.007049048,0.0035627289,0.0040816544,0.0018118377
3099481.IV.LMD..HH,1,0.99921227,0.99913543,0.99911803,0.99898344,0.9989004,0.9987173,0.9994573
3099481.IV.SEI..HH,1,0.9849969,0.9777278,0.986299,0.9771663,0.97931117,0.96215546,0.9855165
3102771.GU.EQUI..HH,1,0.9980305,0.998078,0.99830806,0.9960998,0.99630034,0.9973117,0.99859685
3104031.IV.BDI..HH,1,0.99132174,0.9921216,0.9804718,0.98420876,0.9900677,0.98270446,0.9939138
3104031.GU.CARD..HH,1,0.99302554,0.9958956,0.98880416,0.9923435,0.9889374,0.9930057,0.9941658
3104031.IV.MTCR..EH,1,0.99608433,0.9952791,0.9975938,0.9942973,0.99313,0.9910035,0.99646336
3104031.GU.POPM..HH,1,0.9965804,0.9958009,0.99697006,0.995331,0.99503374,0.9920685,0.9981193
3104031.IV.ZCCA..HH,0,0.0024848697,0.004762384,0.0011156087,0.002313433,0.002423362,0.0017148424,0.0024542825
3106501.IV.BDI..HH,1,0.9902839,0.99343324,0.9934496,0.9898599,0.9932253,0.98835653,0.9929397
3106501.IV.MTCR..EH,1,0.9988595,0.99812263,0.9982388,0.998251,0.9968567,0.9966084,0.9984261
3106501.GU.POPM..HH,1,0.9871782,0.9861979,0.9885132,0.98373646,0.98508364,0.97447115,0.9900428
3126011.IV.CASP..HH,1,0.99249977,0.9918623,0.9866947,0.99096346,0.99318755,0.9892615,0.9886214
3126011.IV.CRMI..HH,1,0.999049,0.9991073,0.9991097,0.9991769,0.99846184,0.9984855,0.99884003
3126011.IV.CSNT..HH,1,0.9991392,0.99918836,0.99888664,0.99875927,0.99854434,0.9984841,0.9987876
3126011.IV.FROS..HH,0,0.0072046462,0.0048534893,0.00661859,0.005930493,0.0037996068,0.0034038788,0.0051400843
3126011.IV.OSSC..HH,1,0.9980769,0.9979672,0.9984781,0.998007,0.99778605,0.9974826,0.9979108
3126011.IV.TRIF..HH,1,0.9985903,0.997661,0.99913245,0.9979792,0.9966084,0.9980483,0.99750227
3131121.IV.FNVD..HH,1,0.9985715,0.99833566,0.99810153,0.99859065,0.99822634,0.9973303,0.998961
3131121.IV.MTCR..EH,0,0.004647066,0.0028399336,0.0063648345,0.0036328773,0.0031772812,0.0044191796,0.0025367674
3131121.IV.MTRZ..HH,1,0.9988086,0.9985863,0.99860674,0.998359,0.9981918,0.9978828,0.9987852
3131121.IV.SEI..HH,0,0.0022667032,0.0035059631,0.004806761,0.0030033162,0.0022515827,0.0032420442,0.0018597408
3138521.GU.GRAM..HH,0,0.002628892,0.0027239202,0.002522799,0.0026262277,0.0022613984,0.0023157266,0.0019424342
3138521.IV.PRMA..HH,0,0.03512561,0.044480592,0.03220116,0.052310042,0.05058245,0.03045747,0.02471097
3167191.IV.BDI..HH,1,0.9980369,0.9982901,0.99808747,0.9980343,0.9975541,0.99722713,0.9984363
3167191.GU.EQUI..HH,1,0.99805427,0.9963643,0.9984719,0.9969989,0.9971186,0.9928052,0.998621
3167191.GU.GRAM..HH,1,0.99812824,0.9970696,0.9990237,0.99707687,0.9941705,0.9957979,0.9989254
3167191.GU.MAIM..HH,0,0.00881547,0.0070967413,0.006216757,0.006419484,0.0072534876,0.007137739,0.0074657435
3167191.IV.PLMA..HH,1,0.995993,0.9962947,0.9895493,0.9927341,0.99410087,0.99022585,0.99575365
3167191.GU.POPM..HH,0,0.26648876,0.24086164,0.21762288,0.21955396,0.17176813,0.15618414,0.1907238
3167191.MN.VLC..HH,1,0.99638224,0.9965844,0.99709034,0.9960698,0.9944142,0.99410987,0.99725586
3177041.IV.BRIS..HH,0,0.039590918,0.023549156,0.035058603,0.042015664,0.03874446,0.022007497,0.02634598
3177041.IV.LMD..HH,1,0.8884406,0.90280825,0.73222035,0.88089025,0.82584476,0.9114038,0.9063723
3177041.IV.RAVA..EH,0,0.008219432,0.012967408,0.0045068376,0.012902776,0.0061513768,0.0065563805,0.009217144
3177041.IV.SFI..EH,0,0.00376953,0.007873235,0.0032853365,0.005858089,0.004732145,0.0036679925,0.004314647
3186541.IV.BDI..HH,1,0.99887866,0.9989453,0.9989567,0.99909043,0.99866307,0.99809474,0.9988397
3186541.IV.ERBM..EH,0,0.0052177217,0.0069532455,0.007850639,0.0059962017,0.0052602435,0.0038999708,0.0032715655
3186541.GU.POPM..HH,1,0.99886215,0.99857986,0.9993254,0.9989942,0.9985066,0.9983713,0.99931157
3186641.IV.BOB..HH,0,0.9975331,0.996822,0.9987853,0.9974923,0.99441916,0.9961921,0.99861586
3186641.GU.GORR..HH,1,0.9975188,0.9969469,0.99787164,0.9950782,0.99436176,0.99530506,0.99825495
3186641.GU.GRAM..HH,1,0.9980392,0.99835914,0.9983889,0.9964657,0.9977552,0.9966642,0.9981919
3186641.IV.MSSA..HH,1,0.9988803,0.9984383,0.9988549,0.9984073,0.9978992,0.9975962,0.99894387
3186641.GU.PCP..HH,0,0.0024735841,0.0025414554,0.0026944035,0.0030556007,0.0021287722,0.0030896156,0.0022245923
3192911.IV.SERM..EH,0,0.5428261,0.43034455,0.7305467,0.4524395,0.38955718,0.4065048,0.5309565
3192911.IV.TEOL..HH,1,0.99920064,0.99873143,0.9988218,0.99927396,0.9988876,0.99826604,0.99916136
3196181.IV.CAVE..HH,0,0.026997672,0.029368661,0.07493281,0.027756851,0.017491726,0.016002582,0.01774573
3208111.IV.LMD..HH,1,0.99853706,0.99844825,0.99933225,0.997755,0.99720544,0.99548906,0.9987596
3208591.IV.FNVD..HH,0,0.0067576673,0.009834698,0.013938222,0.011117556,0.0059813024,0.008505779,0.0077491687
3208591.IV.LMD..HH,1,0.9974063,0.9971679,0.9974233,0.9968137,0.9933821,0.9897456,0.9976417
3208591.IV.MTCR..EH,0,0.0017178432,0.0025439516,0.00090558024,0.002758661,0.0013305848,0.0013545016,0.0012832792
3208591.IV.MTRZ..HH,1,0.99887115,0.9989876,0.998993,0.9990189,0.9974376,0.9976426,0.99879766
3208591.IV.RUFI..EH,0,0.0013625666,0.0018332464,0.00054276123,0.0016017916,0.0010365685,0.0009822863,0.00082362036
3221941.IV.ATVO..HH,1,0.94066757,0.9458582,0.95416343,0.9088557,0.8774268,0.9127809,0.94235176
3221941.IV.BADI..EH,0,0.0081677595,0.008312437,0.005567469,0.010509859,0.008292049,0.0054343943,0.014576872
3221941.IV.CAFI..HH,1,0.9750983,0.9777059,0.9633801,0.9645033,0.96339566,0.9076611,0.9618159
3221941.IV.CPGN..EH,1,0.9907951,0.9859832,0.997417,0.9910404,0.981152,0.9899978,0.99181855
3221941.IV.FNVD..HH,0,0.0024517905,0.0029124785,0.0037023462,0.0028933615,0.002500715,0.002603267,0.0031554112
3221941.IV.MTCR..EH,0,0.0015302853,0.0016704886,0.0011059906,0.002004349,0.001145593,0.0010274976,0.0015075871
3221941.IV.MTRZ..HH,1,0.99912304,0.9991279,0.99885464,0.9992198,0.99853086,0.99878424,0.99891865
3221941.IV.OSSC..HH,0,0.012373693,0.01699124,0.016139224,0.034578577,0.017986488,0.012612812,0.013599864
3221941.GU.POPM..HH,0,0.008703848,0.007179379,0.007855179,0.010506656,0.008348713,0.008023683,0.006089346
3221941.IV.RUFI..EH,0,0.0012182682,0.002090944,0.00074453856,0.0015892999,0.00096448197,0.0014253597,0.0009892097
3221941.IV.SEI..HH,0,0.0036660396,0.0044305795,0.0028211996,0.004495735,0.0024040374,0.0028892525,0.0021873075
3221941.IV.SFI..EH,1,0.99581194,0.99165875,0.99408,0.9931549,0.9924148,0.9914579,0.9937338
3222961.GU.EQUI..HH,1,0.99786276,0.9976901,0.99828124,0.99767154,0.9977794,0.99776113,0.99833137
3222961.IV.ERBM..EH,0,0.06459723,0.085050955,0.03842522,0.12884583,0.12962522,0.07828458,0.05509712
3222961.GU.GORR..HH,1,0.99864894,0.9984706,0.99892837,0.99840873,0.99709094,0.99782854,0.9980288
3222961.GU.GRAM..HH,1,0.9963362,0.9955265,0.9860486,0.9951137,0.99438757,0.9893873,0.9957004
3222961.SI.LUSI..HH,0,0.106075674,0.1010262,0.26478523,0.112068154,0.066877596,0.07850406,0.07185925
3222961.IV.MSSA..HH,0,0.0018587064,0.0020636055,0.003908126,0.0017445344,0.0016039221,0.0020557723,0.0011564465
3222961.IV.PII..HH,1,0.99429214,0.9939779,0.99637693,0.99548197,0.99239856,0.989003,0.99624616
3222961.IV.SALO..HH,0,0.0073713223,0.0066073756,0.007970281,0.010383198,0.00955032,0.01142557,0.005236392
3314121.IV.BDI..HH,1,0.99616635,0.994555,0.99895525,0.99727577,0.9949345,0.9943066,0.9973164
3314121.IV.CRMI..HH,1,0.9985505,0.99795675,0.9970204,0.9978436,0.9964888,0.9975694,0.99845326
3314121.GU.EQUI..HH,1,0.99521255,0.9937942,0.9907602,0.9947819,0.99539644,0.9912651,0.99595416
3314121.IV.ERBM..EH,1,0.994146,0.9955481,0.9943825,0.99517787,0.99424666,0.9925466,0.9949314
3314121.IV.FNVD..HH,1,0.99840623,0.9974541,0.9976991,0.9979656,0.997391,0.9971252,0.9975291
3314121.GU.GRAM..HH,0,0.0060370835,0.008309985,0.019093538,0.0069567063,0.0111103505,0.008841052,0.007067686
3314121.GU.MAIM..HH,1,0.99803895,0.99802375,0.9974038,0.9981723,0.99636203,0.9966366,0.99822634
3314121.IV.PII..HH,1,0.994003,0.9907381,0.9876323,0.9882559,0.9806713,0.9846315,0.9880563
3314121.MN.VLC..HH,1,0.9982992,0.9987791,0.99730647,0.9983853,0.998401,0.99774903,0.9990558
3314121.IV.ZCCA..HH,1,0.99904853,0.99871516,0.99928015,0.9989249,0.99844295,0.9982894,0.99890697
3318811.IV.BDI..HH,1,0.99822015,0.9973079,0.99926037,0.99813277,0.99796426,0.9975884,0.9975956
3318811.GU.CARD..HH,1,0.9981046,0.9982217,0.9982551,0.99865556,0.9968815,0.9966273,0.99784744
3318811.GU.EQUI..HH,1,0.99727803,0.9972683,0.9951545,0.99769896,0.9963748,0.99513936,0.9972249
3318811.IV.ERBM..EH,0,0.82952106,0.83478504,0.7474455,0.869472,0.8018597,0.8164083,0.88107395
3318811.IV.FNVD..HH,1,0.99819046,0.99803346,0.998343,0.99825436,0.9965701,0.99621576,0.9981177
3318811.GU.GRAM..HH,1,0.94204974,0.9388797,0.8749836,0.8781664,0.918168,0.938354,0.96765345
3318811.IV.MTCR..EH,1,0.99856734,0.99836594,0.99879575,0.99796546,0.99705136,0.9981086,0.99862874
3318811.IV.PII..HH,1,0.99742717,0.99705064,0.9979997,0.9975637,0.99654657,0.995631,0.99770314
3318811.MN.VLC..HH,1,0.99906594,0.99913555,0.9979474,0.99837154,0.99819946,0.9980844,0.9993911
3318811.IV.ZCCA..HH,1,0.99876165,0.99846625,0.9988945,0.9985505,0.9983088,0.99772495,0.9980756
3347511.IV.CAVE..HH,1,0.9959131,0.99533695,0.9985884,0.99694544,0.9959007,0.9959584,0.9976369
3347871.IV.BDI..HH,1,0.99767035,0.99836606,0.99907887,0.99876654,0.99672663,0.9960897,0.9984522
3347871.GU.CARD..HH,1,0.9923038,0.9911884,0.9914631,0.9905653,0.9898851,0.9905986,0.9950276
3347871.GU.POPM..HH,1,0.99817395,0.99848586,0.99660987,0.998142,0.99793917,0.9967096,0.99861264
3347871.IV.ZCCA..HH,1,0.96185017,0.95863056,0.8404645,0.9597486,0.9670465,0.8935627,0.9706579
3388641.IV.ERBM..EH,0,0.0062800506,0.0071786456,0.003361733,0.0055181114,0.00602608,0.0058158915,0.0103187505
3388641.GU.GRAM..HH,1,0.9988212,0.998428,0.99902904,0.9979755,0.9986333,0.9985505,0.9991003
3388641.MN.VLC..HH,1,0.9964175,0.996682,0.9874014,0.9951344,0.9953101,0.99331576,0.9981483
3435121.IV.BDI..HH,1,0.99855846,0.9981092,0.9989254,0.9982583,0.99772125,0.9957396,0.99865437
3435121.GU.CARD..HH,1,0.9990658,0.9992955,0.9991899,0.99914145,0.998662,0.9983504,0.9990609
3435121.IV.CRMI..HH,1,0.99907243,0.9987332,0.99878806,0.99890256,0.9979746,0.99819773,0.99895006
3435121.IV.FNVD..HH,1,0.9971942,0.99775887,0.99850416,0.99781525,0.99524707,0.994624,0.99772424
3435121.GU.MAIM..HH,1,0.9993781,0.9990609,0.9992926,0.99926215,0.998705,0.9987645,0.99895954
3435121.IV.MTCR..EH,1,0.9967218,0.99807453,0.9991487,0.9972199,0.9964737,0.99720687,0.9978259
3435121.IV.PII..HH,1,0.99887425,0.998293,0.9989248,0.9989905,0.9972676,0.9984042,0.99856913
3435121.GU.POPM..HH,1,0.99876356,0.99799454,0.9978783,0.99645555,0.9965193,0.9944758,0.99865925
3435121.MN.VLC..HH,1,0.9987966,0.99868053,0.9978371,0.9986212,0.99773896,0.9974841,0.9987043
3435121.IV.ZCCA..HH,1,0.9975968,0.9975286,0.9961584,0.9978582,0.9962364,0.9970304,0.99770445
3474921.GU.GRAM..HH,0,0.3796186,0.39238006,0.27258968,0.24624668,0.56994814,0.25774074,0.3893514
3475241.GU.EQUI..HH,1,0.90735394,0.9678371,0.8729355,0.9180187,0.8544004,0.9226392,0.8832176
3475241.IV.ERBM..EH,0,0.0013263606,0.001969919,0.0018410716,0.0025103767,0.0019045016,0.0025770136,0.0018212836
3475241.IV.PRMA..HH,0,0.6147698,0.83820677,0.34899876,0.7467554,0.6569849,0.42012393,0.803245
3475281.IV.ERBM..EH,0,0.02956143,0.029425506,0.057492062,0.03374396,0.0502543,0.03592643,0.029682964
3475551.IV.ERBM..EH,0,0.0024373145,0.0022447521,0.004322432,0.0048207827,0.0031261055,0.0034145797,0.002805931
3475551.IV.MTCR..EH,0,0.012889724,0.017192768,0.00951749,0.013757154,0.014119923,0.014924468,0.017597694
3475551.IV.PRMA..HH,0,0.09680768,0.112673305,0.11712701,0.12812163,0.11326136,0.104342066,0.13923451
3475651.IV.ERBM..EH,0,0.003586367,0.004743259,0.0028627384,0.004274227,0.0036841754,0.0034466132,0.0030654229
3475731.IV.ERBM..EH,0,0.38445985,0.22185665,0.52053416,0.2922386,0.19379054,0.36579588,0.22309686
3475731.GU.GRAM..HH,1,0.67545736,0.6374783,0.33893022,0.30761006,0.46956563,0.5650765,0.6446493
3475731.IV.PRMA..HH,0,0.083534725,0.05289487,0.089587875,0.07593782,0.097656555,0.050811477,0.080608085
3475781.IV.ERBM..EH,0,0.004643404,0.003269057,0.0060962676,0.004811403,0.004777614,0.0036877652,0.005302765
3500601.GU.EQUI..HH,1,0.9943136,0.99441683,0.9980186,0.9927262,0.98899466,0.9969627,0.9962399
3500601.IV.ERBM..EH,1,0.99911374,0.9993099,0.9993247,0.99921525,0.99903476,0.99852705,0.9992138
3500601.GU.GRAM..HH,1,0.9975291,0.9967673,0.99838376,0.9967139,0.996671,0.9959596,0.9977822
3500601.IV.PLMA..HH,1,0.9980135,0.99778026,0.9960168,0.9977724,0.99732083,0.99614066,0.9968226
3509901.IV.ARCI..HH,0,0.0040913755,0.0055393185,0.0073784958,0.0071357586,0.0053157364,0.00544265,0.007120107
3509901.IV.BDI..HH,1,0.99510115,0.99611425,0.99551046,0.99628204,0.99180204,0.9921652,0.9959655
3509901.IV.CRMI..HH,1,0.99886703,0.998845,0.9986546,0.99885356,0.9979818,0.9978993,0.9987386
3509901.IV.CSNT..HH,1,0.99456996,0.9947627,0.99688524,0.99530506,0.9915387,0.9883852,0.9958401
3509901.IV.FROS..HH,1,0.9976546,0.99799466,0.99910766,0.9982297,0.9962633,0.9976457,0.9979413
3509901.IV.MCIV..HH,0,0.27144876,0.32704878,0.44999003,0.34957194,0.22806062,0.29438508,0.2858947
3509901.IV.OSSC..HH,1,0.99844164,0.99770325,0.99916315,0.9984397,0.9971916,0.9977816,0.998131
3509901.IV.PII..HH,1,0.9987907,0.99827766,0.99920976,0.9989058,0.9982438,0.99817467,0.9980786
3509901.IV.TRIF..HH,0,0.0023939777,0.002614016,0.0010378106,0.001259194,0.0009610669,0.0013684962,0.0014200209
3545821.GU.CARD..HH,1,0.9787375,0.9846053,0.96913433,0.9779574,0.96562207,0.9458087,0.9809428
3545821.IV.ERBM..EH,1,0.9991259,0.9991425,0.99900347,0.9989784,0.9985469,0.9987972,0.99937254
3545821.GU.GRAM..HH,1,0.9978915,0.99704,0.9967344,0.9956617,0.9932597,0.99634844,0.997456
3545821.GU.MAIM..HH,1,0.99765813,0.9977234,0.9954645,0.9982455,0.9961073,0.99633694,0.99794215
3545821.IV.MTCR..EH,1,0.9953269,0.99513215,0.9903329,0.9953075,0.99322116,0.98976445,0.9958352
3545821.GU.POPM..HH,0,0.041506745,0.039929383,0.06013851,0.049679477,0.029950555,0.0226517,0.027513782
3545821.MN.VLC..HH,1,0.99878174,0.99908864,0.9992343,0.99836475,0.9986966,0.9987676,0.9991874
3575401.IV.BDI..HH,1,0.99748504,0.9981036,0.99872273,0.9982323,0.9976622,0.9977329,0.9985089
3575401.GU.CARD..HH,1,0.9861435,0.99089724,0.99340135,0.99105984,0.98848546,0.98115724,0.9927872
3575401.IV.FNVD..HH,1,0.9989768,0.9988901,0.99882716,0.9989791,0.99782133,0.9984724,0.9987294
3575401.IV.MAGA..HH,0,0.006898122,0.010566833,0.0061941054,0.012329166,0.011056525,0.0073811817,0.007203044
3575401.IV.MTCR..EH,1,0.9990017,0.9986267,0.99924004,0.9987142,0.9985819,0.9987165,0.99884284
3575401.IV.PII..HH,1,0.99656206,0.99542254,0.9985197,0.9975466,0.9955047,0.9941573,0.997612
3575401.GU.POPM..HH,1,0.9966859,0.9960747,0.998539,0.9967085,0.99532974,0.9932172,0.9970837
3575401.IV.SEI..HH,0,0.004217538,0.004566725,0.008460798,0.004847086,0.0052042776,0.0070345677,0.0030207152
3575401.MN.VLC..HH,1,0.99826235,0.9982388,0.99846363,0.9974396,0.9978103,0.996546,0.9979627
