traccia,y_Mano,y_predict5,y_predict6,y_predict1,y_predict0,y_predict2,y_predict3,y_predict4
4379591.IV.FNVD..HH,1,0.9964109,0.99329007,0.9949419,0.9947418,0.9926483,0.99274266,0.9946188
4379591.IV.LMD..HH,1,0.6396665,0.7356737,0.765207,0.6515499,0.75966233,0.73866343,0.80408853
4379591.IV.OSSC..HH,0,0.00600915,0.00534608,0.0051216367,0.005484164,0.0056247846,0.0030435103,0.0055233603
4379591.IV.RUFI..EH,0,0.012135355,0.020292869,0.0059827687,0.008076972,0.0067314166,0.0073015643,0.0062375697
4379591.MN.VLC..HH,1,0.99034107,0.99215734,0.9912111,0.98865384,0.9822443,0.9812806,0.98910624
4397701.IV.BDI..HH,1,0.9234972,0.88089204,0.8840255,0.86185944,0.84375924,0.90603733,0.93107843
4397701.IV.ERBM..EH,1,0.9940441,0.9955035,0.99200714,0.9924339,0.99351245,0.99343115,0.9975297
4397701.GU.GRAM..HH,1,0.99770135,0.99712807,0.9947865,0.99643916,0.99584645,0.9892769,0.9976767
4397701.GU.MAIM..HH,1,0.9659583,0.9575133,0.98559314,0.96134216,0.9421857,0.9398058,0.98001146
4397701.IV.PII..HH,0,0.007630788,0.010280269,0.014929718,0.017589848,0.013183093,0.013735432,0.0049154614
4397701.IV.PLMA..HH,1,0.99324155,0.9922357,0.99430543,0.9933651,0.99338126,0.99067277,0.9956365
4397701.GU.POPM..HH,0,0.03785436,0.10876643,0.12964782,0.06560665,0.04147269,0.07636319,0.0657612
4397701.MN.VLC..HH,0,0.0054831086,0.0046633277,0.011988833,0.0124742715,0.0065151774,0.011583639,0.0050646695
4401051.IV.BDI..HH,1,0.9959716,0.9954211,0.9983606,0.9963916,0.9945016,0.9937,0.996079
4401051.IV.FNVD..HH,0,0.0031559078,0.004010367,0.001281411,0.0026126576,0.0023140449,0.0025012838,0.0017341939
4402261.IV.APEC..HH,1,0.9944483,0.9925011,0.9942095,0.99190146,0.9893951,0.989901,0.9953993
4402261.IV.ATPI..EH,1,0.99522734,0.99309915,0.9959611,0.99432313,0.99121946,0.98917854,0.9958794
4402261.IV.ATVO..HH,1,0.9969873,0.9972711,0.99653244,0.9975036,0.9969811,0.9951544,0.99700373
4402261.IV.BDI..HH,1,0.32656303,0.660015,0.44651073,0.4871182,0.45223275,0.75242835,0.16820087
4402261.GU.CARD..HH,1,0.99546367,0.99738854,0.99698037,0.99352103,0.99298155,0.9928549,0.9975923
4402261.IV.CRE..HH,1,0.99651366,0.9954756,0.9956091,0.9957573,0.99465394,0.9938746,0.99629873
4402261.IV.CSNT..HH,0,0.0042076726,0.004599846,0.0072454843,0.005693938,0.0034838612,0.004220791,0.004969688
4402261.GU.MAIM..HH,1,0.038171742,0.034387954,0.123693146,0.024454018,0.019955829,0.024305835,0.019367205
4402261.IV.OSSC..HH,0,0.0043231957,0.004122255,0.014668975,0.0058385297,0.002882365,0.0052399626,0.0022264165
4402261.IV.PARC..HH,1,0.99657226,0.9975811,0.9901273,0.9945998,0.99462116,0.9950369,0.9974872
4402261.IV.PII..HH,1,0.9833062,0.97653073,0.87773544,0.94876873,0.9467941,0.96037704,0.89068496
4402261.IV.SACS..HH,0,0.02702777,0.0401524,0.0736316,0.060432225,0.031012973,0.029707598,0.063748315
4406641.GU.EQUI..HH,1,0.9971487,0.9970396,0.9928457,0.99691075,0.99676114,0.99368507,0.9977068
4406641.IV.ERBM..EH,1,0.9981469,0.9984573,0.99790937,0.9979786,0.9981456,0.9978363,0.9985857
4406641.GU.GRAM..HH,1,0.999273,0.9991047,0.998838,0.9991891,0.99893945,0.9984484,0.9993735
4406641.MN.VLC..HH,0,0.01409705,0.026741158,0.028876422,0.04719636,0.021687038,0.027391283,0.018380674
4413211.IV.BDI..HH,1,0.9854755,0.98593545,0.99261814,0.9866252,0.988665,0.97992927,0.98895246
4413211.GU.CARD..HH,1,0.99140304,0.98975664,0.991856,0.99198794,0.98864615,0.987104,0.99206007
4413211.IV.CRMI..HH,1,0.06246821,0.05049795,0.042907447,0.040579334,0.061719533,0.028872484,0.08289077
4413211.GU.EQUI..HH,1,0.52137226,0.54397947,0.2635626,0.5069207,0.5166876,0.5109329,0.45830432
4413211.IV.ERBM..EH,0,0.0019439313,0.002333165,0.0010648993,0.0036598898,0.0017514793,0.0018603659,0.002056153
4413211.IV.FNVD..HH,0,0.006640219,0.005161219,0.0026768083,0.0067181922,0.0033010554,0.004068483,0.0037521292
4413211.GU.MAIM..HH,1,0.99860424,0.9986726,0.99816114,0.99871564,0.9972535,0.99759537,0.9984875
4413211.IV.MSSA..HH,1,0.9176954,0.9177629,0.8961148,0.87945855,0.9185046,0.8942935,0.8861185
4413211.IV.MTRZ..HH,1,0.01636867,0.019635787,0.06301519,0.023487028,0.028356243,0.027797457,0.017527154
4413211.IV.PII..HH,1,0.9932794,0.9938747,0.9913407,0.9898263,0.9931941,0.9909185,0.9949433
4413211.IV.PLMA..HH,1,0.8968305,0.8659295,0.9067008,0.8478084,0.85931844,0.8335616,0.9042304
4413211.GU.POPM..HH,1,0.9912096,0.9881962,0.9932667,0.990436,0.99136764,0.9906408,0.9906211
4413211.IV.RUFI..EH,0,0.85142285,0.89413613,0.9016088,0.8997842,0.88667166,0.90964204,0.80790395
4413211.MN.VLC..HH,1,0.99895334,0.99834335,0.99866235,0.99854964,0.99726933,0.9977933,0.99865156
4413211.IV.ZCCA..HH,1,0.9980762,0.9980354,0.9981067,0.9969031,0.9973999,0.99805295,0.9972494
4419561.IV.MABI..HH,0,0.02156329,0.016425189,0.011200938,0.030609624,0.012403115,0.01720652,0.012860285
4419561.GU.POPM..HH,1,0.9939328,0.99094814,0.98947096,0.9893379,0.987412,0.9875702,0.99271506
4438691.IV.ASQU..HH,1,0.9926938,0.9893377,0.99368954,0.990436,0.9897217,0.98682874,0.9930861
4438691.IV.BDI..HH,0,0.0031963168,0.0023521415,0.0013625952,0.0030076199,0.0011510843,0.0014681078,0.0014236525
4438691.IV.CASP..HH,0,0.00135753,0.0021769197,0.00095379207,0.002176177,0.0015474904,0.0017224392,0.0010481616
4438691.IV.CRMI..HH,0,0.006431996,0.0050898334,0.0036710296,0.014296912,0.0031273451,0.0052369907,0.0038934315
4438691.IV.CSNT..HH,0,0.0020608166,0.0023744747,0.001418468,0.0031923966,0.0017359448,0.0022402413,0.0015323194
4438691.IV.LMD..HH,1,0.9985441,0.99818355,0.9983834,0.99842274,0.99770856,0.99613476,0.99871516
4438691.IV.MTCR..EH,0,0.004022606,0.0027968108,0.0010522918,0.0033552656,0.0017420008,0.0021453898,0.0027687766
4438691.IV.OSSC..HH,0,0.0018574463,0.0012664528,0.0015314799,0.0024912225,0.0010770402,0.0019312128,0.0010211067
4438691.IV.PII..HH,0,0.0024567284,0.00091448036,0.0013302015,0.0022413863,0.0007443229,0.0005227732,0.001543481
4438691.GU.POPM..HH,0,0.04742318,0.022269096,0.018946582,0.019137932,0.010360733,0.020347495,0.013293587
4438691.IV.RUFI..EH,1,0.9903448,0.99273807,0.99698526,0.98682666,0.9938539,0.99622935,0.9973949
4438691.MN.VLC..HH,0,0.0018519564,0.0026893548,0.0008108137,0.0024403608,0.0015640202,0.0016005237,0.0017957772
4447061.GU.CARD..HH,0,0.012842639,0.01414448,0.008240535,0.018957695,0.008917572,0.008866233,0.0188902
4447061.IV.CRMI..HH,1,0.99720323,0.99609333,0.9972107,0.9963432,0.9961825,0.9956618,0.99647695
4447061.IV.CSNT..HH,0,0.0086314175,0.008945079,0.007501665,0.010941827,0.0073207607,0.0063838097,0.010552974
4447061.GU.MAIM..HH,0,0.0021708298,0.0022203561,0.0020980402,0.0026224523,0.0018172987,0.0019139661,0.0023788365
4447061.IV.OSSC..HH,0,0.005263343,0.0048675304,0.0022089793,0.0034315211,0.0014828559,0.003570031,0.0036128692
4447061.IV.PII..HH,0,0.008326414,0.0064230766,0.0047695288,0.007716175,0.0035653366,0.0068287915,0.004091377
4447061.GU.POPM..HH,0,0.019373085,0.022748988,0.02219253,0.029763116,0.024527097,0.019451924,0.026808089
4447061.IV.RUFI..EH,1,0.98636824,0.9790086,0.9712946,0.98575914,0.98937047,0.9854849,0.9912554
4477761.IV.SFI..EH,0,0.0013171993,0.0012108146,0.0012100432,0.0025145414,0.0013745414,0.0012674225,0.0013503104
4490611.IV.CAVE..HH,1,0.9986407,0.99802303,0.99864,0.99779105,0.99713457,0.9967816,0.998884
4490611.GU.GRAM..HH,0,0.0018582615,0.0031174896,0.0027541271,0.0022890684,0.0032911722,0.0046241954,0.0019366174
4490611.IV.RAVA..EH,0,0.3032579,0.322689,0.12615414,0.21723464,0.07059153,0.061390225,0.24954604
4490611.IV.ROVR..HH,0,0.00532009,0.0059523326,0.011465759,0.008310389,0.0064718854,0.00856664,0.010075056
4559221.IV.CSNT..HH,0,0.0018496456,0.0016325115,0.0011556146,0.0016131267,0.0009810377,0.0015744691,0.0009256517
4559221.IV.OSSC..HH,0,0.004285224,0.003443984,0.0012624256,0.0032151835,0.0016525663,0.0028202636,0.0026994029
4559221.IV.RUFI..EH,1,0.9974789,0.9975472,0.99888355,0.9973015,0.99675816,0.99623895,0.99770576
4581831.IV.MABI..HH,0,0.014150944,0.014638832,0.010719854,0.016810872,0.011617396,0.005192131,0.014186543
4581831.IV.PLMA..HH,0,0.004443958,0.006350697,0.0075190137,0.011114788,0.023373645,0.03042722,0.0056587784
4590981.GU.EQUI..HH,1,0.9942267,0.9900827,0.9807655,0.9856464,0.9911287,0.9904233,0.9848564
4590981.GU.GRAM..HH,0,0.0046726568,0.0033557937,0.0046457713,0.0066602156,0.0032750645,0.0037244037,0.0030163988
4590981.GU.MAIM..HH,1,0.8531518,0.88084394,0.925958,0.78577584,0.6932884,0.5588561,0.90710884
4590981.GU.POPM..HH,1,0.9337789,0.9491563,0.8707285,0.9415507,0.9208378,0.86229986,0.93154514
4590981.MN.VLC..HH,1,0.997592,0.997291,0.9969021,0.9966979,0.99651945,0.9956864,0.9973314
4642571.IV.ARCI..HH,1,0.9946814,0.9953069,0.9947777,0.9955864,0.99443156,0.9929872,0.9961099
4642571.IV.CASP..HH,1,0.01929814,0.019609928,0.05638257,0.03069915,0.023513157,0.029971385,0.02127576
4642571.IV.CSNT..HH,0,0.006002147,0.006746251,0.016077895,0.0061207013,0.007712612,0.0084855,0.0038195439
4642571.IV.OSSC..HH,1,0.97868073,0.9906635,0.971565,0.9806543,0.979214,0.9507692,0.98601276
4643821.IV.CAVE..HH,0,0.0069638877,0.0067896037,0.008334777,0.005832189,0.0032295838,0.003485774,0.0020376232
4643821.IV.RAVA..EH,0,0.00623288,0.0060144328,0.004134056,0.008048145,0.0038504936,0.0047972016,0.0049199536
4651471.IV.ERBM..EH,0,0.021237522,0.036391854,0.050458502,0.03869919,0.02965175,0.03368181,0.015359138
4663531.IV.FROS..HH,0,0.011623365,0.008189579,0.012372691,0.018788373,0.004869464,0.014763433,0.003649127
4685481.IV.FROS..HH,1,0.9986066,0.9981487,0.99931836,0.99880505,0.9975535,0.9969739,0.9987012
4685481.IV.RUFI..EH,1,0.9981536,0.9977831,0.9991679,0.9982291,0.99751866,0.99645257,0.99868435
4687911.IV.APPI..EH,0,0.0061428496,0.0073280972,0.007504854,0.006477115,0.0050388784,0.0056744744,0.004616329
4687911.IV.ARCI..HH,1,0.9976871,0.99630356,0.9989668,0.9976199,0.9975116,0.9977221,0.99529356
4687911.IV.ASQU..HH,1,0.99883467,0.9984061,0.99888235,0.9981822,0.9976794,0.99762976,0.9983176
4687911.IV.ATCC..EH,1,0.9981324,0.9975217,0.9978421,0.99710304,0.9968965,0.9966822,0.9978575
4687911.IV.ATFO..HH,1,0.9989115,0.9989434,0.99855036,0.99921274,0.9983491,0.99816716,0.9987717
4687911.IV.ATPI..EH,0,0.008060725,0.0072027296,0.008729368,0.009601065,0.0064656152,0.006185833,0.0057495
4687911.IV.BADI..EH,0,0.0135477595,0.021175545,0.014726481,0.007875108,0.010179734,0.008537998,0.011216153
4687911.IV.BDI..HH,0,0.009621354,0.009709568,0.018892542,0.01057198,0.019622229,0.026690139,0.041098
4687911.IV.BOB..HH,0,0.004525153,0.004077621,0.015415546,0.0041701254,0.0033493105,0.0038406681,0.0027669352
4687911.IV.CAFI..HH,0,0.006471079,0.009288342,0.016690783,0.010086063,0.008181264,0.010945645,0.045692928
4687911.GU.CARD..HH,0,0.0053596445,0.008022574,0.008953918,0.011715282,0.007391502,0.011426313,0.009630177
4687911.IV.CASP..HH,1,0.9991067,0.99916375,0.9986331,0.998934,0.9984414,0.99845433,0.99883777
4687911.IV.CRMI..HH,0,0.003148051,0.0030632042,0.00164907,0.0023071934,0.002625517,0.0017736161,0.0015947197
4687911.IV.CSNT..HH,0,0.0065211155,0.003663308,0.0014656507,0.0045130327,0.001509096,0.0018445775,0.005332243
4687911.IV.FIR..HH,1,0.99912316,0.99882215,0.9993575,0.9989831,0.99875665,0.9982048,0.9988575
4687911.IV.FNVD..HH,1,0.967102,0.9776512,0.98470795,0.984602,0.95719326,0.9665415,0.97401184
4687911.IV.FROS..HH,1,0.99898034,0.99915683,0.9992932,0.99880755,0.9979107,0.99751925,0.9986222
4687911.GU.GRAM..HH,0,0.017933697,0.025389943,0.028980361,0.032620374,0.04493409,0.052659307,0.0745652
4687911.IV.LMD..HH,1,0.99570775,0.9927711,0.9858738,0.9881102,0.99424005,0.99184716,0.9912395
4687911.SI.LUSI..HH,0,0.0023799266,0.0028465413,0.0029279536,0.0027777094,0.002423836,0.0026379796,0.0028060207
4687911.IV.MAGA..HH,0,0.0034550845,0.0041771214,0.010117032,0.004385392,0.0036271838,0.003406191,0.0029292488
4687911.GU.MAIM..HH,0,0.00452205,0.004345156,0.012573311,0.006131699,0.0065343967,0.006996209,0.009815687
4687911.IV.MGAB..HH,0,0.01971782,0.041859597,0.040910292,0.029954165,0.021706918,0.033706486,0.023861438
4687911.IV.MPAG..EH,0,0.0030902456,0.0036792257,0.0032720196,0.0029694538,0.0024942565,0.0030241092,0.0022129735
4687911.IV.MSSA..HH,0,0.15511319,0.11393692,0.2758837,0.19192442,0.14198935,0.2382202,0.15569998
4687911.IV.MTCR..EH,1,0.9872738,0.9842827,0.9939691,0.9913856,0.98129386,0.9863477,0.98701966
4687911.IV.NARO..HH,0,0.0040329816,0.004579471,0.0030367826,0.0032968177,0.0031753834,0.003485739,0.0024786203
4687911.IV.OSSC..HH,0,0.003198063,0.0033215105,0.0019769263,0.004890766,0.002061456,0.0024870716,0.002836488
4687911.IV.PII..HH,0,0.009798642,0.010651023,0.0044281487,0.0079984525,0.0038928844,0.0052765813,0.005025249
4687911.IV.PLMA..HH,0,0.0015224592,0.0018297614,0.0008911748,0.0023889975,0.0016717487,0.0013393462,0.0018756329
4687911.GU.POPM..HH,0,0.0012761402,0.0016993637,0.0017290324,0.0014680317,0.0012256468,0.0015570882,0.0010916438
4687911.IV.ROVR..HH,0,0.0029220907,0.0032837302,0.002099503,0.0024660022,0.0029672156,0.0017474015,0.0031787616
4687911.IV.RUFI..EH,1,0.9990073,0.998489,0.99894696,0.9978496,0.9978319,0.99796826,0.99795437
4687911.IV.TEOL..HH,0,0.0019242824,0.0038448244,0.0010864333,0.0026807943,0.0016928302,0.001821913,0.002370469
4688251.IV.CRMI..HH,0,0.32284695,0.41257888,0.37563255,0.2946241,0.22762442,0.25728732,0.20574458
4688251.IV.CSNT..HH,0,0.016301347,0.010619359,0.010212457,0.0093678525,0.006685643,0.009178204,0.008638198
4688251.IV.FROS..HH,1,0.9939833,0.993251,0.9917355,0.9918333,0.9918378,0.98693126,0.9926369
4688251.IV.LMD..HH,0,0.010378118,0.011030849,0.011614379,0.00911204,0.011365572,0.0073371218,0.009607379
4688251.IV.OSSC..HH,0,0.019543424,0.025961082,0.016136339,0.017551433,0.00720198,0.009365794,0.0044686366
4688251.IV.RUFI..EH,1,0.9961778,0.9940299,0.99618113,0.9929125,0.9922639,0.99372816,0.9929026
4688691.IV.CSNT..HH,0,0.059489474,0.04015681,0.069411315,0.06888168,0.071626894,0.04281343,0.037563752
4688691.IV.LMD..HH,1,0.99288356,0.9907527,0.98437345,0.98539376,0.9903217,0.9890491,0.99207896
4688691.IV.OSSC..HH,0,0.0156034175,0.012270605,0.009244749,0.008408718,0.00822851,0.008707111,0.009722874
4688691.IV.PII..HH,0,0.009800271,0.01731711,0.022109283,0.018480012,0.011229763,0.008828934,0.00793719
4690331.IV.CSNT..HH,1,0.99007285,0.98963845,0.99334043,0.9838673,0.9863669,0.98679686,0.98403466
4690331.IV.FROS..HH,1,0.9966583,0.99463487,0.9954822,0.9947002,0.99349433,0.99552333,0.99657696
4690331.IV.OSSC..HH,1,0.9827055,0.9682359,0.98200583,0.9496367,0.95647466,0.9419013,0.9787136
4690331.IV.RUFI..EH,1,0.9951544,0.99451375,0.98318684,0.9939879,0.9880264,0.979879,0.9935395
4690611.IV.ARCI..HH,1,0.9620377,0.9562615,0.93136644,0.95090884,0.95769876,0.9587895,0.96481586
4690611.IV.ASQU..HH,1,0.997156,0.9963695,0.9943573,0.99343807,0.9922193,0.99536574,0.9960079
4690611.IV.CAFI..HH,0,0.006076362,0.006376987,0.0073234923,0.0074476292,0.008013871,0.004263078,0.009198082
4690611.IV.CRMI..HH,0,0.0024128316,0.0024377264,0.0037460274,0.0023785615,0.0032905855,0.002952968,0.002305009
4690611.IV.CSNT..HH,1,0.9986755,0.99902356,0.9993261,0.99851006,0.9983,0.99856323,0.9992524
4690611.IV.FROS..HH,1,0.99872017,0.9984402,0.99932396,0.9990533,0.99838436,0.9983613,0.99823534
4690611.IV.OSSC..HH,1,0.99846673,0.9987852,0.9991553,0.9978556,0.99779284,0.9983198,0.9989526
4690611.IV.RUFI..EH,1,0.9972607,0.99808466,0.9990595,0.9977629,0.9964755,0.9955165,0.9987103
4690831.IV.ARCI..HH,0,0.012168514,0.015533531,0.009379728,0.012859286,0.012983413,0.0121733695,0.009966209
4690831.IV.CSNT..HH,1,0.9983448,0.99805427,0.99414873,0.9973538,0.99689484,0.9958335,0.9984486
4690831.IV.MTCR..EH,1,0.9655776,0.9545024,0.97805256,0.9619992,0.9773446,0.9764305,0.9664934
4690831.IV.OSSC..HH,1,0.9984993,0.99808735,0.99736756,0.99728405,0.9954293,0.9939604,0.99847215
4690831.IV.RUFI..EH,1,0.99630487,0.9954129,0.9975625,0.9972203,0.9951492,0.99534166,0.9962054
4691021.IV.ARCI..HH,1,0.9873576,0.98792446,0.9791571,0.9879694,0.9860532,0.98753786,0.9885781
4691021.IV.ASQU..HH,1,0.9871252,0.98381835,0.9884107,0.979003,0.9786281,0.9876029,0.9841852
4691021.IV.ATVO..HH,1,0.9959436,0.9961857,0.9975435,0.9961617,0.9935741,0.99644345,0.9962165
4691021.IV.CASP..HH,1,0.9960312,0.9950458,0.98661196,0.99166286,0.99218965,0.9861222,0.99174964
4691021.IV.LMD..HH,1,0.94425154,0.9195412,0.84203714,0.89058053,0.9397213,0.938986,0.96024364
4691021.IV.OSSC..HH,1,0.99836916,0.9977748,0.9992569,0.9977216,0.99750984,0.9955461,0.9976714
4691071.IV.ARCI..HH,1,0.9309471,0.9012956,0.46226773,0.85023457,0.8767607,0.8835146,0.60186404
4691071.IV.CAFI..HH,1,0.99754083,0.99733967,0.99712676,0.99793446,0.9967571,0.99450606,0.9975356
4691071.IV.CSNT..HH,1,0.99787986,0.99713326,0.9978205,0.99740607,0.9937075,0.9940989,0.99798477
4691071.IV.OSSC..HH,1,0.9978904,0.9986078,0.99900997,0.99685943,0.9977895,0.9979949,0.9981926
4691071.IV.PII..HH,1,0.8957122,0.8628013,0.93165267,0.9067985,0.76760817,0.7914731,0.8986697
4691071.IV.PLMA..HH,0,0.0075010466,0.00674844,0.0055543035,0.0057522915,0.009538653,0.005657735,0.009109392
4691071.IV.RUFI..EH,1,0.9968746,0.997004,0.99889237,0.99677026,0.9952129,0.99553776,0.9971426
4691411.IV.CAFI..HH,1,0.9762005,0.9683156,0.9820986,0.9770796,0.981757,0.97095686,0.980607
4691711.IV.CSNT..HH,1,0.9988011,0.9989236,0.9988059,0.99881315,0.9988053,0.9984303,0.99841046
4691711.IV.OSSC..HH,1,0.9993612,0.99877053,0.99951243,0.99902225,0.9989182,0.99912363,0.9989171
4691711.IV.RUFI..EH,1,0.9985234,0.9983699,0.9964218,0.9978321,0.9973368,0.99466985,0.9979165
4692521.IV.ARCI..HH,1,0.99070203,0.9881954,0.978384,0.9794424,0.9763774,0.98019385,0.9876819
4692521.IV.CASP..HH,1,0.99485826,0.99720436,0.9904861,0.9967519,0.9956292,0.9913011,0.99138415
4692521.IV.CRMI..HH,0,0.005897484,0.007640265,0.019464158,0.009397338,0.009046459,0.0070753703,0.006406146
4692521.IV.CSNT..HH,0,0.002685947,0.0017566727,0.0024742032,0.002776434,0.0009969648,0.0012713416,0.0018981033
4692521.GU.MAIM..HH,0,0.0076171146,0.00758569,0.017201366,0.018008577,0.011213689,0.007082059,0.009154052
4692521.IV.OSSC..HH,0,0.00425368,0.002107615,0.004654836,0.0060060257,0.00316656,0.0025472364,0.0019712923
4692521.IV.PII..HH,0,0.06253933,0.052382383,0.11629364,0.07269318,0.056478307,0.04461428,0.051421404
4692521.IV.PLMA..HH,0,0.0031007433,0.0071747685,0.0048003215,0.009507192,0.010331117,0.011780913,0.0016771571
4692521.IV.RUFI..EH,1,0.9968431,0.99692494,0.999171,0.9971215,0.9960846,0.99629873,0.9979972
4693111.IV.CSNT..HH,1,0.96008664,0.92159873,0.9423819,0.9459564,0.93427366,0.9345435,0.95221394
4693111.IV.OSSC..HH,1,0.99542254,0.9959539,0.9965994,0.9945826,0.9910444,0.99247783,0.9968291
4693151.IV.CSNT..HH,1,0.9989341,0.9992286,0.99815136,0.9990683,0.99902177,0.9989145,0.9993032
4693151.IV.OSSC..HH,1,0.9957312,0.99298805,0.99420506,0.9922057,0.99429506,0.9896031,0.9938777
4693501.IV.ATVO..HH,1,0.994905,0.9938929,0.99705064,0.99470705,0.9915587,0.99455714,0.9960789
4693501.IV.CRMI..HH,0,0.30093417,0.4071659,0.10354696,0.26392543,0.14577587,0.13066742,0.108658426
4693501.IV.CSNT..HH,0,0.077222355,0.053347666,0.11172038,0.06801518,0.07012686,0.0216075,0.06277615
4693501.IV.OSSC..HH,1,0.998623,0.9988034,0.9986771,0.9988662,0.9984388,0.9985631,0.99943763
4693501.IV.PII..HH,1,0.99323106,0.99289775,0.9894874,0.9951024,0.99296874,0.98847616,0.99518317
4693501.IV.RUFI..EH,1,0.9983543,0.9980969,0.99925977,0.997818,0.9979113,0.997575,0.9991672
4694251.IV.ASQU..HH,1,0.99369353,0.9938803,0.9964575,0.99550676,0.98661995,0.9929219,0.9930434
4694251.IV.ASSB..HH,0,0.0053888974,0.0076574935,0.01087301,0.012314791,0.013462916,0.014370545,0.019932212
4694251.IV.ATFO..HH,0,0.006510981,0.006875138,0.010288835,0.008472987,0.008972856,0.010277445,0.00872837
4694251.IV.ATTE..HH,0,0.0018200591,0.002792987,0.0035615545,0.0040476085,0.0032352544,0.004805094,0.0026359167
4694251.IV.ATVO..HH,0,0.0015212477,0.0021866476,0.0039041091,0.0033921083,0.0027336068,0.004044747,0.0040151034
4694251.IV.BOB..HH,0,0.0018301447,0.0030596228,0.0037241247,0.003683012,0.00317094,0.004015119,0.0024679524
4694251.IV.BRIS..HH,1,0.9672446,0.96986187,0.97268593,0.96069974,0.96627074,0.9837923,0.9698336
4694251.GU.CARD..HH,0,0.006195999,0.013409184,0.0076649613,0.014090442,0.01149544,0.010613259,0.0133250095
4694251.IV.CASP..HH,1,0.99839586,0.998468,0.99673057,0.9986808,0.99796814,0.9979741,0.9986546
4694251.IV.CESX..HH,0,0.018440573,0.020550527,0.022484213,0.02401325,0.023999372,0.025602497,0.035828922
4694251.IV.CRMI..HH,0,0.0012176284,0.0013282367,0.0014675978,0.0015738372,0.0018166398,0.0016279303,0.0011322702
4694251.IV.CSNT..HH,1,0.45199415,0.36718026,0.8136669,0.40105173,0.26470733,0.15526348,0.35069573
4694251.GU.ENR..HH,0,0.002450333,0.0029667842,0.0061666016,0.00398588,0.005495627,0.004816047,0.0061424077
4694251.IV.FIR..HH,1,0.99839956,0.99778795,0.9980526,0.9983912,0.9974821,0.9980742,0.99856865
4694251.IV.FOSV..EH,0,0.04774942,0.040909074,0.108723536,0.057166815,0.058856137,0.09355838,0.04175159
4694251.IV.LMD..HH,1,0.99878913,0.9987276,0.9973557,0.9987036,0.9985636,0.9981896,0.9988869
4694251.GU.MAIM..HH,0,0.00087685394,0.0011943397,0.0021651078,0.0016279303,0.0014907377,0.0013306095,0.0011079627
4694251.IV.MDI..HH,0,0.0033362235,0.003282376,0.008277795,0.0035827104,0.0025777072,0.002591768,0.0017369781
4694251.IV.MGAB..HH,0,0.006055688,0.007948594,0.012332888,0.014449061,0.012102261,0.019106548,0.021478517
4694251.IV.MOMA..HH,0,0.01151973,0.019558834,0.025934568,0.027529154,0.01980818,0.035428863,0.0294654
4694251.IV.MSSA..HH,0,0.024784332,0.03776592,0.026254008,0.043358795,0.024404744,0.030359885,0.023218906
4694251.IV.MTRZ..HH,1,0.9953306,0.99510276,0.9934069,0.99485457,0.9951061,0.9946936,0.9953922
4694251.IV.MURB..HH,0,0.009550343,0.015886454,0.010197396,0.012863312,0.01566029,0.017221862,0.020297078
4694251.IV.PII..HH,0,0.005006955,0.007657395,0.001960436,0.003976432,0.0039928583,0.0033761438,0.0031954602
4694251.IV.PLMA..HH,0,0.023013558,0.011884774,0.037561547,0.025066944,0.025534958,0.033710845,0.018952712
4694251.GU.POPM..HH,0,0.0011984229,0.0017351692,0.0021730938,0.0022967902,0.0016905279,0.0020024925,0.0015652716
4694251.GU.PZZ..HH,0,0.0010580069,0.0010396097,0.0014972314,0.0010806739,0.0012604407,0.0013821464,0.0012452964
4694251.IV.RUFI..EH,1,0.9974957,0.99786574,0.9991572,0.9978739,0.99666756,0.99674594,0.9966427
4694251.NI.SABO..HH,1,0.9987388,0.9988091,0.9986738,0.9989127,0.9978667,0.99807173,0.9987166
4694251.IV.SFI..EH,1,0.97492456,0.9817529,0.98319525,0.96976805,0.9663275,0.97572213,0.9745694
4694251.GU.STV..HH,0,0.0010561922,0.0011185373,0.0021311599,0.0016479063,0.0019780782,0.0015633919,0.0022959067
4694251.IV.TEOL..HH,1,0.99760336,0.9957481,0.9964616,0.9976757,0.99636614,0.9972421,0.99572504
4694251.NI.VINO..HH,1,0.99839324,0.9987953,0.9979163,0.99864286,0.9972006,0.9979857,0.99865437
4695051.IV.ATTE..HH,1,0.9944614,0.9925282,0.995037,0.9936166,0.9919612,0.98813105,0.99433327
4695051.IV.ATVO..HH,1,0.99900657,0.99905366,0.99852836,0.99854314,0.99781007,0.99840385,0.9985905
4695051.IV.CAFI..HH,0,0.0074506043,0.007014881,0.009454175,0.010010915,0.0068678292,0.0046706945,0.0064244885
4695051.GU.CARD..HH,1,0.91821223,0.91076565,0.8615443,0.83321327,0.8679297,0.8607988,0.93588954
4695051.IV.CSNT..HH,1,0.9853635,0.98251987,0.98780245,0.98370874,0.98249775,0.96727294,0.9876709
4695051.GU.MAIM..HH,1,0.7344762,0.9034776,0.75838053,0.8276736,0.7947778,0.88659686,0.68815887
4695051.IV.PII..HH,0,0.0062346384,0.006061853,0.007394151,0.005809237,0.0037521222,0.0032157733,0.0040562637
4695051.GU.POPM..HH,0,0.009190857,0.017759483,0.01408149,0.02069862,0.016179401,0.015644215,0.017552124
4695051.IV.RUFI..EH,1,0.9477817,0.9370109,0.96046793,0.88328713,0.8967777,0.92961067,0.8722746
4695051.IV.SACS..HH,1,0.9942227,0.9958832,0.98735833,0.9949433,0.9948073,0.99384016,0.99526453
